TOT_POP,0-9 y/o % of total pop,10-19 y/o % of total pop,20-29 y/o % of total pop,30-39 y/o % of total pop,40-49 y/o % of total pop,50-59 y/o % of total pop,60-69 y/o % of total pop,70-79 y/o % of total pop,80+ y/o % of total pop,% White-alone,% Black-alone,% NA/AI-alone,% Asian-alone,% Hawaiian/PI-alone,% Two or more races,POP_ESTIMATE_2018,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults completing some college or associate's degree 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Percent of Population Aged 60+,CNTY_FIPS,anycondition_prevalence,Obesity_prevalence,county_n,state_n
10161,11.42604074,13.53213266,9.290424171,9.457730538,10.78633993,12.4790867,15.65790769,11.48509005,5.885247515,94.40999902,0.511760654,1.692746777,0.993996654,0.147623265,2.243873634,10161,14.1,36.5,34.6,14.8,1537,15.3,22.5,20.1,43402,38969,47835,4632,4440,192,4.1,43402,78.2,192.6,181.6,73.9,68.9,5.8,5.5,3.985142013,3.579676982,0.260656091,2.253227097,5.340553686,31.9,87,50.2,35.7,64,12
150926,11.67194519,12.38620251,12.62539258,12.57901223,12.91825133,14.20232432,11.76338073,7.330744868,4.522746247,82.5709288,12.10924559,0.325324994,1.908882499,0.08746008,2.998158038,150926,13.1,36.4,29.1,21.4,15871,11.1,16.5,15.1,62556,60230,64882,74742,71493,3249,4.3,62556,75.3,386.0,306.1,116.2,97.6,9.6,7.5,83.4964693,57.47094701,1.248825446,142.0663827,42.83471279,22.2,43,48.7,37.3,64,20
36804,11.86555809,13.16161287,11.50418433,11.72970329,11.64275622,13.93598522,13.10998804,8.148570808,4.901641126,96.61449842,1.293337681,0.353222476,0.559721769,0.029888056,1.149331594,36804,10.5,43.4,31.1,15.0,3482,9.7,14.2,13.2,54581,50541,58621,18898,18214,684,3.6,54581,97.2,292.7,248.6,93.7,83.7,8.3,7.1,19.01368397,7.040006187,0.610805546,24.89190023,17.02069474,24.6,171,48.7,35.7,1281,35
6967,11.19563657,11.18128319,9.774651931,13.00416248,10.53538108,14.1524329,16.43462035,8.037892924,5.683938568,93.08167073,0.688962251,1.765465767,1.93770633,0.02870676,2.497488158,6967,7.8,35.8,37.3,19.2,777,11.8,16.1,14.2,54319,48315,60323,3731,3600,131,3.5,54319,87.2,207.9,199.6,79.8,76.2,10.6,10.4,3.448908413,1.941518373,0.349714489,1.591803883,4.534229243,29.1,45,46.0,34.4,1840,50
45507,10.58078977,11.56964863,11.71468126,10.95655613,12.91010174,14.47689366,13.92093524,9.152438086,4.717955479,92.39457666,4.113652845,0.832838904,1.122904169,0.052739139,1.483288285,45507,16.2,33.5,33.4,16.9,6802,15.4,21.4,20.1,43972,39740,48204,21145,20433,712,3.4,43972,81.5,255.0,223.5,86.2,78.1,7.1,6.2,20.67260926,18.59088584,0.490848471,22.15391983,17.63548435,25.5,111,46.6,33.9,1224,33
14612,12.76348207,12.52395292,10.23131673,11.08677799,10.54612647,14.22118806,13.88584725,8.246646592,6.494661922,95.38050917,0.636463181,1.546673967,0.896523405,0.041062141,1.498768136,14612,10.8,36.3,38.5,14.4,1505,10.5,15.4,14.9,59787,56279,63295,8787,8442,345,3.9,59787,85.1,302.7,265.0,104.9,96.0,7.4,6.6,7.499771438,4.718606197,0.330719088,8.372140686,9.129930091,27.6,129,43.2,35.8,937,23
27086,12.19079968,13.23192793,11.37488001,11.47087056,12.07634941,13.62327402,13.22454404,7.653400281,5.153954072,97.02060105,0.808535775,0.487336632,0.527948017,0.014767777,1.140810751,27086,6.9,43.2,31.8,18.0,2865,10.8,17.4,15.7,57705,53012,62398,13272,12617,655,4.9,57705,102.8,292.7,248.6,93.7,83.7,8.3,7.1,13.99317042,5.181110955,0.449523938,18.31925904,12.52642479,23.9,69,44.9,34.7,33,35
20599,11.78697995,12.18991213,10.50050973,10.79664061,13.18510607,14.30166513,14.44730327,8.631486965,4.160396136,98.3105976,0.349531531,0.140783533,0.184474975,0.004854605,1.009757755,20599,19.1,46.8,25.3,8.7,4756,23.3,28.9,27.0,39766,36195,43337,7112,6618,494,6.9,39766,90.3,263.4,231.6,100.1,89.4,10.5,9.2,10.74532847,7.61982953,0.638788104,11.1331641,14.15600067,24.4,43,58.7,42.0,138,48
601651,13.66888778,12.26857431,11.11940311,10.40968934,10.38974422,12.91113951,12.85612423,10.08923778,6.287199722,92.80878782,3.54723918,0.269259089,1.941158579,0.041884747,1.391670586,601651,8.2,33.9,28.7,29.2,57366,9.7,16.1,15.3,68483,66634,70332,266971,255456,11515,4.3,68483,83.7,306.5,271.0,97.7,87.5,7.6,6.7,372.5993282,125.7531175,5.537999802,477.4836415,182.8890666,28.4,29,38.2,27.3,1130,30
15591,10.44833558,12.79584376,11.81450837,11.42325701,11.3655314,13.55269065,15.26521711,9.204027965,4.13058816,90.03271118,2.078121993,4.213969598,0.61573985,0.269386184,2.790071195,15591,14.2,36.6,33.6,15.6,3763,25.2,35.4,31.6,39123,35050,43196,5603,5176,427,7.6,39123,82.5,244.8,213.8,91.1,82.1,7.7,7.3,7.604175376,3.958337867,0.305059873,7.284234533,8.444950149,27.4,57,50.1,38.6,1155,31
15769,10.98357537,12.47384108,10.85674425,11.73822056,12.16944638,14.88363244,13.74849388,8.478660663,4.667385376,97.0448348,0.868793202,0.260003805,0.462933604,0.05073245,1.312702137,15769,8.9,36.9,32.8,21.3,1707,11.0,17.4,14.1,55300,49990,60610,7582,7197,385,5.1,55300,85.0,284.4,240.5,99.6,87.2,7.0,5.8,6.142457861,3.084224257,0.231440584,11.94456192,7.492734211,24.7,39,46.6,34.6,494,13
5587,13.0123501,12.99445141,10.18435654,10.66762126,10.11276177,12.09951674,14.21156256,9.164131018,7.553248613,78.62896009,0.465366028,14.31895472,3.347055665,0.017898693,3.221764811,5587,9.9,38.5,28.4,23.2,812,15.0,19.1,18.1,48394,43626,53162,2235,2126,109,4.9,48394,84.8,240.4,219.1,92.8,84.8,9.2,8.6,2.995404852,2.558443045,0.360968449,2.146812357,3.42603388,30.6,129,45.2,31.1,1470,41
73901,11.15411158,11.23259496,11.08104085,11.73326477,11.32731627,13.60468735,15.861761,9.542496042,4.462727162,87.201797,1.393756512,5.57637921,1.474946212,0.334230931,4.018890137,73901,11.1,32.9,40.2,15.8,12295,17.3,23.8,21.8,48763,44498,53028,28109,26217,1892,6.7,48763,65.9,278.8,246.3,100.6,91.7,6.9,6.1,29.78364099,18.71161904,0.902237396,36.75636695,43.31720193,27.3,27,45.3,35.4,1762,47
26989,13.02752973,12.49768424,11.68994776,11.9530179,11.68624254,14.06498944,12.13827856,8.766534514,4.175775316,90.75919819,6.443365816,0.485382934,0.303827485,0.033346919,1.974878654,26989,15.7,43.7,25.5,15.0,4781,18.0,26.5,25.2,46742,41772,51712,12453,11970,483,3.9,46742,93.1,230.9,214.6,77.3,72.9,8.3,7.6,17.72126277,5.955407325,0.63419652,11.92893455,11.47593704,23.3,141,52.3,38.8,140,17
20156,14.2538202,13.48481842,12.13038301,11.88231792,10.90990276,12.75550705,12.15022822,7.620559635,4.81246279,66.14903751,31.88132566,0.307600714,0.406826751,0.059535622,1.195673745,20156,23.7,42.9,21.4,11.9,5318,27.3,41.7,35.7,34446,31245,37647,7311,6790,521,7.1,34446,71.7,260.3,231.8,84.1,75.8,9.1,7.8,10.22510922,3.317537551,0.683404085,10.84363317,7.751013417,22.9,41,55.4,40.9,29,18
79604,11.80845184,11.77579016,11.47304156,11.66775539,11.44289232,13.38374956,14.42892317,9.440480378,4.578915632,92.03180745,0.925832873,1.997387066,1.30018592,0.256268529,3.488518165,79604,12.2,29.5,41.5,16.8,9832,12.5,16.9,15.0,57019,53034,61004,33752,31630,2122,6.3,57019,77.0,278.8,246.3,100.6,91.7,6.9,6.1,32.08206868,20.15560983,0.971863786,39.59288555,46.66002547,27.0,41,42.6,31.3,473,47
13953,11.94725149,13.43080341,10.79337777,11.96158532,11.82541389,13.17279438,13.0581237,9.073317566,4.737332473,76.95836021,1.741560955,13.7963162,0.537518813,0.078836093,6.887407726,13953,16.5,37.4,27.6,18.5,2029,14.9,20.7,18.4,50031,45839,54223,6525,6338,187,2.9,50031,96.4,206.7,189.1,73.9,68.5,6.2,5.8,4.002162523,4.557723545,0.442325655,4.667420308,7.997247836,24.7,99,50.5,35.3,407,36
66100,12.81845688,12.91376702,13.24810893,12.28593041,11.68381241,12.74281392,12.17246596,8.30408472,3.830559758,61.86838124,34.55975794,0.491679274,1.10892587,0.101361573,1.8698941,66100,18.1,39.4,26.1,16.4,11184,17.3,29.1,27.9,43510,40754,46266,28551,27209,1342,4.7,43510,74.2,228.7,202.9,79.1,71.9,7.0,6.1,30.25545476,20.90548245,0.911119614,31.27967888,21.43330347,23.0,255,51.5,36.3,420,10
23169,10.76869956,10.91544737,10.81617679,12.19733264,12.81885278,13.57417239,13.28067677,9.650826535,5.977815184,71.60861496,25.49958997,0.664681255,0.845957961,0.008632224,1.372523631,23169,19.7,36.9,29.2,14.1,5323,26.1,40.8,37.2,39533,35341,43725,10162,9782,380,3.7,39533,65.2,224.8,199.9,72.9,66.5,6.2,5.4,7.991580332,4.716646857,0.422181466,8.766521455,7.759097995,27.7,225,53.8,39.2,34,43
71948,10.92594652,12.41591149,11.58336576,10.13370768,12.95379997,14.63973981,13.14560516,9.221938066,4.979985545,93.07138489,4.178017457,0.656029355,0.72552399,0.08756324,1.28148107,71948,21.7,29.3,32.3,16.8,11351,16.0,23.6,22.6,46342,42038,50646,34033,32827,1206,3.5,46342,85.9,255.0,223.5,86.2,78.1,7.1,6.2,32.68404622,29.39277593,0.776046889,35.02604487,27.88225609,25.9,171,49.7,33.4,1242,33
29763,10.85912038,12.03507711,11.34294258,10.99687531,12.45842153,14.36347142,12.88176595,9.767160568,5.295165138,94.02949971,3.877297315,0.423344421,0.325908007,0.063837651,1.280112892,29763,20.3,34.8,31.7,13.1,5844,20.2,27.4,25.9,37887,34014,41760,12549,12036,513,4.1,37887,76.0,217.1,196.7,77.2,71.2,7.6,6.9,15.44818409,3.257697472,0.615004569,13.91371724,11.37453996,27.3,93,52.1,35.0,46,0
1770,10.4519774,10.73446328,10.11299435,10.11299435,11.8079096,13.16384181,16.21468927,9.491525424,7.90960452,95.70621469,0.508474576,1.638418079,0.225988701,0.225988701,1.694915254,1770,18.1,22.3,40.2,19.4,245,14.0,21.4,20.2,48574,44038,53110,1161,1135,26,2.2,48574,81.3,239.2,214.5,88.2,80.3,6.8,6.2,0.958731498,0.754140949,0.085322516,0.82019709,1.155982476,27.1,57,49.2,37.3,1076,27
81643,12.9049643,11.6078537,14.96515317,12.70408976,10.09394559,12.57425621,12.42849969,7.869627525,4.851610058,88.38112269,1.620469605,4.938574036,0.960278285,0.126159009,3.973396372,81643,8.3,31.6,34.0,26.0,10607,13.4,16.0,14.8,50054,47315,52793,37848,36486,1362,3.6,50054,90.6,247.1,236.2,91.5,88.0,9.8,9.4,38.73470613,30.05013908,4.303856237,26.43797403,45.11363591,23.6,13,45.3,37.2,1032,26
38463,12.49772509,14.13566284,11.0079817,11.78535216,11.74375374,13.75867717,12.79151392,7.100330187,5.179003198,97.08551075,0.683774017,0.278189429,0.779970361,0.025999012,1.146556431,38463,5.5,32.1,30.9,31.6,2662,7.1,7.7,7.1,72247,65319,79175,19161,18379,782,4.1,72247,111.0,284.4,240.5,99.6,87.2,7.0,5.8,14.98239309,7.522894135,0.564518942,29.13461127,18.27592339,23.1,203,41.5,31.3,537,13
1234,9.238249595,12.96596434,9.238249595,9.157212318,10.2917342,11.99351702,16.77471637,12.88492707,7.455429498,93.92220421,2.917341977,2.431118314,0.162074554,0.0,0.56726094,1234,13.8,30.1,39.4,16.7,219,17.8,30.3,29.3,41009,36810,45208,467,450,17,3.6,41009,67.6,224.8,199.9,72.9,66.5,6.2,5.4,0.425638143,0.251212492,0.022485732,0.466912144,0.413255942,31.8,345,51.0,35.0,1601,43
10143,12.15616681,11.20970127,11.63363896,11.60406191,12.93502908,15.2124618,13.52657005,7.87735384,3.845016267,98.0972099,0.364783595,0.187321305,0.285911466,0.059154096,1.005619639,10143,29.8,38.6,21.9,9.7,3042,30.8,38.8,38.6,31921,28885,34957,2650,2462,188,7.1,31921,63.6,230.9,214.6,77.3,72.9,8.3,7.6,6.660001047,2.238159861,0.238343596,4.483129539,4.312884114,22.7,131,59.8,42.5,724,17
45815,9.143293681,10.26519699,8.647822765,9.444505075,9.918149078,14.86412747,18.91301975,13.57852232,5.225362872,96.47058824,0.739932337,0.661355451,0.650441995,0.058932664,1.418749318,45815,10.9,37.7,29.7,21.8,5712,12.6,22.9,21.4,48580,45349,51811,18578,17795,783,4.2,48580,89.3,273.1,236.3,86.6,79.0,7.0,6.3,25.55310235,4.97302109,0.912343719,28.49952387,20.46042963,34.7,29,47.6,31.5,353,25
253956,11.63981162,12.85852667,11.99223488,12.81324324,12.63250327,15.21917183,11.99184111,7.258737734,3.593929657,79.21017814,14.523382,0.324465656,3.072185733,0.106711399,2.763077068,253956,7.2,26.6,30.4,35.8,17528,7.0,9.7,8.6,87959,84236,91682,138162,133157,5005,3.6,87959,105.9,386.0,306.1,116.2,97.6,9.6,7.5,140.4955366,96.7036284,2.101339166,239.0483435,72.07593338,21.3,25,44.3,32.9,814,20
17830,10.40942232,10.18508132,10.73471677,10.43746495,9.736399327,14.68872686,16.38810993,11.71060011,5.709478407,69.13067863,26.16376893,0.830061694,0.886146943,0.095344924,2.893998878,17830,13.9,32.6,33.1,20.3,2914,16.4,26.8,25.2,51414,46141,56687,9367,9026,341,3.6,51414,70.8,263.2,231.8,90.3,81.7,7.3,6.3,9.373760593,4.400099323,0.200956011,8.892303484,7.80588505,32.9,193,50.3,35.4,1405,46
27436,12.74967196,13.41303397,11.46668611,12.43257035,11.94416096,13.27088497,12.56378481,8.000437382,4.1587695,60.86893133,36.10584633,1.111678087,0.389998542,0.051027847,1.47251786,27436,17.6,42.8,25.4,14.2,4959,18.3,24.5,23.3,44457,40074,48840,10754,10136,618,5.7,44457,92.6,260.3,231.8,84.1,75.8,9.1,7.8,13.91824253,4.515774967,0.930237868,14.76016668,10.55054595,23.2,31,51.8,39.8,759,18
4506,9.320905459,10.58588549,9.276520195,10.11984021,9.298712827,14.38082557,17.88726143,12.49445184,6.635596982,93.65290723,1.08743897,2.973812694,0.577008433,0.022192632,1.686640036,4506,8.4,34.9,45.5,11.2,1053,23.5,31.8,30.2,34491,30709,38273,2266,2127,139,6.1,34491,72.8,244.8,213.8,91.1,82.1,7.7,7.3,2.197704717,1.144010675,0.088166236,2.105237689,2.440699466,30.2,33,50.9,34.6,1148,31
16249,12.52384762,14.58551295,9.526740107,11.85303711,13.64391655,14.18548834,12.33306665,7.114283956,4.234106714,96.95365869,0.646193612,0.393870392,0.775432334,0.006154225,1.22469075,16249,5.1,35.9,35.1,23.9,1127,7.0,7.8,6.7,74794,68817,80771,8397,8132,265,3.2,74794,124.5,218.2,193.1,84.8,77.9,6.9,6.5,9.89516578,4.391559006,0.607507576,6.579615956,11.12562604,22.1,121,43.1,37.2,44,15
19150,11.99477807,13.45691906,11.93733681,11.32114883,12.29765013,14.08877285,12.88772846,7.315926893,4.699738903,96.98694517,0.657963447,0.579634465,0.590078329,0.114882507,1.070496084,19150,12.5,44.7,26.8,16.0,2040,10.9,14.9,13.3,53871,48256,59486,10173,9935,238,2.3,53871,99.0,273.1,236.3,86.6,79.0,7.0,6.3,10.68082309,2.07865009,0.381346332,11.9123842,8.552160369,24.0,157,47.1,34.4,52,25
1268,12.53943218,11.19873817,10.01577287,12.61829653,10.48895899,11.35646688,16.32492114,10.56782334,4.889589905,98.26498423,0.394321767,0.552050473,0.078864353,0.0,0.70977918,1268,4.6,41.6,37.0,16.8,207,16.3,27.4,25.6,44580,40085,49075,738,718,20,2.7,44580,80.7,247.1,236.2,91.5,88.0,9.8,9.4,0.601589939,0.466709655,0.066843327,0.410609006,0.700661298,28.5,33,42.6,34.2,245,26
135693,11.17301556,12.91444658,10.17517484,11.84217314,12.59460694,16.19611918,13.07731423,7.584031601,4.443117921,95.52740377,1.335367337,0.392798449,1.459176229,0.042743546,1.242510667,135693,5.2,30.3,33.8,30.7,6059,4.5,4.9,4.3,75799,71204,80394,77606,75630,1976,2.5,75799,124.7,264.9,238.3,94.6,86.4,7.9,7.1,70.97920124,42.9469682,3.104318897,71.23594942,76.46427598,22.7,131,37.7,31.4,64,49
26533,11.79286172,12.6973957,10.80918102,11.12199902,12.68985791,14.85320167,13.95620548,8.204876946,3.874420533,92.12678551,5.02016357,0.26382241,0.716089398,0.184675687,1.688463423,26533,10.9,27.5,28.8,32.9,2438,9.4,13.2,12.2,66164,59373,72955,14793,14336,457,3.1,66164,131.8,230.9,214.6,77.3,72.9,8.3,7.6,17.42184835,5.854786118,0.62348128,11.72738599,11.28204222,23.7,239,48.3,35.0,537,17
141314,12.30734393,12.87770497,11.96059838,11.8353454,11.75750456,13.24426455,12.46727147,8.278019163,5.271947578,92.75584868,3.65568875,0.34391497,1.557524378,0.065810889,1.621212336,141314,13.0,44.2,22.5,20.3,13802,10.0,14.6,12.7,61087,58512,63662,71222,68545,2677,3.8,61087,100.3,320.5,273.3,100.8,88.2,8.7,7.2,77.27159411,62.55214436,2.195779984,114.4895131,79.48944223,24.9,75,42.8,33.4,1391,38
28529,10.45953241,11.94573942,12.18759858,11.84759368,12.54512952,16.23611062,13.09544674,7.907742998,3.775106032,64.49577623,32.4406744,0.452171475,0.897332539,0.042062463,1.671982895,28529,16.4,37.4,29.0,17.2,3486,12.5,17.8,16.4,57257,51282,63232,13470,12997,473,3.5,57257,78.9,263.2,231.8,90.3,81.7,7.3,6.3,14.99854268,7.040405697,0.321540888,14.2281843,12.48985387,22.7,53,51.0,38.5,1696,46
10138,11.81692642,11.14618268,13.76011048,14.26316828,12.56658118,13.37541921,12.02406786,6.934306569,4.113237325,26.24778063,70.70428092,0.838429671,0.187413691,0.749654764,1.272440324,10138,24.8,39.7,22.3,13.3,3610,42.5,68.3,66.5,29267,26064,32470,4776,4552,224,4.7,29267,58.7,217.1,196.7,77.2,71.2,7.6,6.9,5.262026351,1.109650807,0.209485479,4.739349709,3.874444313,22.6,11,60.7,45.8,5,0
1937570,11.95337459,12.23878363,14.35158472,15.59608169,13.94339301,13.0460835,9.633561626,5.673085359,3.564051879,53.06306353,2.836594291,1.199698592,38.31061587,0.462692961,4.127334754,1937570,11.9,14.5,22.3,51.3,139074,7.3,7.1,6.9,125933,123281,128585,1048804,1021522,27282,2.6,125933,167.4,279.6,243.8,96.2,87.1,7.2,6.2,755.0034129,387.7878565,17.5844184,1095.377016,744.4233729,17.7,85,28.2,19.1,207,4
36810,13.10785113,13.80603097,11.96957349,11.66259169,11.78212442,13.05623472,12.08910622,8.14995925,4.376528117,88.8073893,7.386579734,0.980711763,0.711763108,0.127682695,1.985873404,36810,16.3,36.2,29.2,18.3,5320,14.6,21.1,20.3,52079,48297,55861,17354,16770,584,3.4,52079,85.9,224.8,199.9,72.9,66.5,6.2,5.4,12.69670992,7.493623842,0.670745382,13.92790603,12.32735108,23.0,223,50.1,38.3,718,43
8777,10.61866241,10.36800729,9.604648513,10.23128632,10.34522046,13.23914777,17.3179902,12.47578899,5.799248035,88.31035661,1.355816338,5.001709012,1.287455851,0.330409024,3.714253162,8777,14.4,32.3,37.4,15.9,1631,19.1,27.2,25.5,45227,41057,49397,3179,2939,240,7.5,45227,60.1,279.6,243.8,96.2,87.1,7.2,6.2,3.420090606,1.756640543,0.079655672,4.961949281,3.372164073,34.4,49,44.0,29.9,190,4
55551,12.37961513,14.06815359,11.48854206,12.90345808,12.45162103,13.78012997,11.98718295,7.294198124,3.647099062,85.85263992,2.345592339,6.170906014,0.52024266,0.068405609,5.042213462,55551,10.8,39.8,29.7,19.7,5507,10.1,13.6,12.7,56489,52103,60875,26292,25489,803,3.1,56489,108.8,206.7,189.1,73.9,68.5,6.2,5.8,15.93378702,18.14563898,1.761028628,18.58237408,31.83939759,20.8,51,46.0,36.1,385,36
35680,13.57343049,12.71300448,13.46412556,12.46076233,11.71524664,12.53643498,11.79652466,7.320627803,4.419843049,66.42656951,30.15414798,0.487668161,0.941704036,0.09529148,1.894618834,35680,17.1,40.9,28.2,13.9,7827,23.6,35.6,33.1,38357,34450,42264,15646,15030,616,3.9,38357,65.4,228.7,202.9,79.1,71.9,7.0,6.1,16.33153746,11.28453274,0.491811616,16.88440155,11.56944429,22.3,299,49.3,36.8,437,10
40878,12.30246098,13.39595871,11.67620725,12.02358237,12.93605362,13.3886198,12.03092128,8.209795,4.036400998,93.08674593,3.801555849,0.508831156,0.824404325,0.085620627,1.692842116,40878,20.9,43.0,22.1,14.0,9025,22.5,35.3,31.5,42475,38992,45958,16736,16075,661,3.9,42475,81.1,253.1,225.8,85.1,77.8,8.1,7.4,34.70700102,7.197415661,0.694381544,21.65866609,15.01071756,23.3,177,53.0,35.3,438,42
72133,12.33277418,11.36511721,10.86188014,12.8678968,12.00560077,13.12714014,14.38176701,8.373421319,4.684402423,33.02372007,0.661278472,0.483828484,31.03849833,9.221854075,25.57082057,72133,8.2,30.1,32.2,29.5,6021,8.5,11.9,10.4,73981,69649,78313,36100,35193,907,2.5,73981,91.9,314.1,273.7,118.5,104.7,9.4,8.4,20.92149545,7.972511617,1.117167233,38.33914822,24.8823611,25.4,7,34.4,22.7,449,11
700832,12.21976165,14.96778115,12.83945368,11.73647893,13.2115828,14.46623442,11.19455162,6.005576229,3.358579517,81.09546938,7.475828729,0.864686544,8.28543788,0.098597096,2.179980366,700832,9.4,21.1,24.4,45.0,54353,8.0,10.3,9.3,87336,85186,89486,378401,361302,17099,4.5,87336,134.2,284.4,240.5,99.6,87.2,7.0,5.8,272.9932797,137.0741997,10.28606555,530.8599924,333.0044963,18.7,97,37.0,27.4,182,13
21098,9.166745663,9.275760736,9.071949948,8.536354157,7.626315291,10.63133946,14.38524979,20.02085506,11.2854299,76.51436155,1.213385155,18.18655797,0.971656081,0.137453787,2.976585458,21098,22.7,33.0,32.0,12.4,4921,23.7,31.8,32.2,37350,33870,40830,8938,8381,557,6.2,37350,63.2,242.0,224.0,78.1,73.2,6.9,6.1,10.01115978,5.707214216,0.244174629,9.781694467,7.910669601,44.8,12,54.5,34.6,100,2
27943,11.98511255,13.01578213,11.86343628,11.48767133,12.7223276,14.80513903,12.91199943,7.622660416,3.585871238,97.9279247,0.501019933,0.232616398,0.289875819,0.017893569,1.030669577,27943,15.4,43.6,27.7,13.2,3703,13.4,20.4,19.1,44534,41480,47588,13767,13282,485,3.5,44534,79.9,230.8,212.0,80.3,74.4,6.5,6.1,14.41855022,3.52843178,0.551186976,10.98615859,13.87571456,22.9,175,46.6,37.4,64,14
14876,10.43963431,12.48319441,11.04463565,10.81607959,12.83275074,14.21080936,14.29819844,9.686743748,4.187953751,96.45738102,0.766335036,0.631890293,0.484001076,0.073944609,1.58644797,14876,17.5,39.2,28.8,14.6,2339,16.0,25.6,23.8,49707,44990,54424,6041,5779,262,4.3,49707,94.9,253.1,225.8,85.1,77.8,8.1,7.4,12.63029863,2.619226855,0.252693866,7.881851282,5.462582182,25.3,153,48.7,33.1,1495,42
136349,14.65723988,15.49993033,10.58680298,13.65393219,13.83508497,13.75734329,9.58862918,5.602534672,2.818502519,94.73850193,1.597371451,0.444447704,1.33627676,0.046204959,1.837197192,136349,5.5,29.1,37.0,28.4,6639,4.9,4.7,3.6,87377,81302,93452,74674,72455,2219,3.0,87377,124.3,302.7,265.0,104.9,96.0,7.4,6.6,69.98264001,44.03074434,3.086040028,78.12298182,85.1941444,16.9,171,39.4,33.4,623,23
19479,13.08588737,14.05102931,11.40715642,12.17208276,11.44822629,12.86000308,12.2850249,7.515786231,5.174803635,97.11997536,0.626315519,0.35422763,0.693054058,0.0,1.206427435,19479,17.7,32.7,30.7,19.0,1764,9.2,13.3,11.8,56976,52419,61533,10212,9793,419,4.1,56976,87.6,284.4,240.5,99.6,87.2,7.0,5.8,7.587604583,3.809855052,0.285892012,14.75477974,9.255562794,23.1,41,46.3,34.2,240,13
8037,12.38024138,13.46273485,11.63369416,10.97424412,10.97424412,13.84845091,12.75351499,7.589896728,6.382978723,94.97324872,0.908299117,1.418439716,0.597237775,0.024884907,2.07788976,8037,7.3,25.5,40.4,26.8,630,8.2,8.3,7.2,59931,55069,64793,4444,4327,117,2.6,59931,91.8,237.6,217.1,87.0,79.6,10.5,9.7,4.832285413,2.400281814,0.412383219,3.711448972,6.206896143,25.5,97,45.3,36.0,1278,34
259201,12.82942581,13.99994599,11.05011169,12.9825888,13.05396198,14.64346202,11.57518682,6.438632567,3.426684311,85.88277051,4.868422576,0.541278776,6.192491541,0.070601579,2.444435014,259201,4.0,21.1,31.6,43.2,10755,4.2,4.5,4.0,95840,91507,100173,141974,138416,3558,2.5,95840,136.3,302.7,265.0,104.9,96.0,7.4,6.6,133.0377947,83.70294585,5.866597198,148.5126771,161.9550376,19.6,163,35.4,28.4,64,23
41890,10.30794939,13.27047028,13.6977799,10.4153736,11.64955837,13.39460492,13.57364526,9.176414419,4.514203867,91.42038673,5.182621151,0.439245643,0.988302698,0.081164956,1.888278825,41890,12.8,40.0,26.5,20.7,6335,16.0,21.4,19.3,50201,45337,55065,19948,19276,672,3.4,50201,95.9,253.1,225.8,85.1,77.8,8.1,7.4,35.56622811,7.37559915,0.711572066,22.19486086,15.38233178,25.5,51,45.2,31.7,29,42
53577,11.95848965,15.64477294,11.78117476,11.23243183,13.45913358,14.12733076,10.91326502,7.327771245,3.555630214,92.43332027,2.816507083,0.776452582,1.534240439,0.0951901,2.344289527,53577,13.8,35.2,27.7,23.2,4909,9.2,13.5,11.5,74507,67849,81165,26473,24950,1523,5.8,74507,114.5,284.4,240.5,99.6,87.2,7.0,5.8,20.8697105,10.47900837,0.786346134,40.58302962,25.45743045,19.7,7,42.3,32.5,113,13
207269,12.90545137,11.36880093,15.228037,14.30363441,10.80624695,13.05598039,11.53476883,7.009731315,3.787348808,81.12259913,10.3435632,0.726109549,3.25567258,0.230135717,4.321919824,207269,8.2,24.7,36.5,30.6,25612,12.7,18.1,17.0,62779,59715,65843,96270,93435,2835,2.9,62779,113.3,265.2,240.7,86.8,80.1,6.9,6.0,120.2782173,59.29249011,2.111680675,112.833813,80.57472807,21.1,91,40.5,29.0,321,9
